dimension_id,KEY,NAME,parent_key,ISCALCULATED,C_CODE
OBJ7279029,28168889,VETEMENTS PRINCIPAUX MODERNES DE CONFECTION,28168879,,
OBJ7279029,28168899,Costume,28168889,,
OBJ7279029,28168909,"Veste, blouson, veste « fourrure »",28168889,,
OBJ7279029,28168919,"Manteau, imperméable, cape, parkas...",28168889,,
OBJ7279029,28168929,"Robe, tailleur, ensemble",28168889,,
OBJ7279029,28168939,Pantalon jean,28168889,,
OBJ7279029,28168949,"Pantalon en autre tissu, pantacour",28168889,,
OBJ7279029,28168959,Short,28168889,,
OBJ7279029,28168969,"Jupe, jupe short",28168889,,
OBJ7279029,28168979,Tablier,28168889,,
OBJ7279029,28168989,Autres vêtements principaux modernes,28168889,,
OBJ7279029,28169009,"Kachabia, gadroun",28168889,,
OBJ7279029,28169019,Burnous,28168889,,
OBJ7279029,28169029,Jebba,28168889,,
OBJ7279029,28169039,Fouta et blousa,28168889,,
OBJ7279029,28169049,Caftan,28168889,,
OBJ7279029,28169059,"Safsari, haik, hrem",28168889,,
OBJ7279029,28169069,Melia,28168889,,
OBJ7279029,28169079,Seroual traditionnel,28168889,,
OBJ7279029,28169089,Fouta,28168889,,
OBJ7279029,28169099,Autres vêtements traditionnels,28168889,,
OBJ7279029,28168999,VETEMENTS PRINCPAUX TRADITIONNELS,28168879,,
OBJ7279029,28169109,LINGE DE CORPS,28168879,,
OBJ7279029,28169119,Chemise ou chemisier,28169109,,
OBJ7279029,28169129,"Pull over, gilet",28169109,,
OBJ7279029,28169139,Combinaison pour enfants,28169109,,
OBJ7279029,28169149,"Farmela, sidria, bidïa, mintène",28169109,,
OBJ7279029,28169159,"Pyjama, robe de chambre",28169109,,
OBJ7279029,28169169,"Survêtement, jogging",28169109,,
OBJ7279029,28169179,Caleçon en forme de pantalon pour femme,28169109,,
OBJ7279029,28169189,Autres linges de corps et linges de corps sans indications,28169109,,
OBJ7279029,28169199,SOUS VETEMENT,28168879,,
OBJ7279029,28169209,Tricots de corps,28169199,,
OBJ7279029,28169219,"Tee shirt, sweat shirts",28169199,,
OBJ7279029,28169229,Tricots et pantalons en coton pour hommes,28169199,,
OBJ7279029,28169239,"Soutien gorge, gaine, justaucorps, body…",28169199,,
OBJ7279029,28169249,"Combinaison de femme, chemise de nuit",28169199,,
OBJ7279029,28169259,"Slip, culotte, maillot de bain",28169199,,
OBJ7279029,28169269,Couche en linge pour bébé (autre que couche pharmaceutique),28169199,,
OBJ7279029,28169279,Autres sous vêtement et sous vêtement sans indications,28169199,,
OBJ7279029,28169289,EFFETS PERSONNELS,28168879,,
OBJ7279029,28169299,"Cravate, cache col",28169289,,
OBJ7279029,28169309,"Ceinture, hzem",28169289,,
OBJ7279029,28169319,"Chaussettes, bas, collant",28169289,,
OBJ7279029,28169329,Montre,28169289,,
OBJ7279029,28169339,Parapluie,28169289,,
OBJ7279029,28169349,"Sac à main, sacoche, porte feuille, pochette",28169289,,
OBJ7279029,28169359,Faux bijoux et autres effets similaires,28169289,,
OBJ7279029,28169369,lunette solaire,28169289,,
OBJ7279029,28169379,"Autres effets personnels (gants, bracelet de montre...)",28169289,,
OBJ7279029,28169389,"Réparation d’effets personnels (montre,  parapluie, de collier,…)",28169289,,
OBJ7279029,28169399,COUVRE CHEFS,28168879,,
OBJ7279029,28169409,"Chechia (tarboucha, kalbak, bonnet…)",28169399,,
OBJ7279029,28169419,Bichkir pour couver tête,28169399,,
OBJ7279029,28169429,"Chamla, lahfa, kachta",28169399,,
OBJ7279029,28169439,"Foulard, écharpe…",28169399,,
OBJ7279029,28169449,"Autre couvre tête (casquette, bêret…)",28169399,,
OBJ7279029,28169459,ARTICLES CHAUSSANTS,28168879,,
OBJ7279029,28169469,Souliers,28169459,,
OBJ7279029,28169479,Sandales,28169459,,
OBJ7279029,28169489,Espadrilles,28169459,,
OBJ7279029,28169499,"Babouche, belgha, affase, kontra",28169459,,
OBJ7279029,28169509,tangues,28169459,,
OBJ7279029,28169519,Pantoufles,28169459,,
OBJ7279029,28169529,Bottes,28169459,,
OBJ7279029,28169539,Tmak (mule),28169459,,
OBJ7279029,28169549,Sabot - kobkab,28169459,,
OBJ7279029,28169559,Réparation et entretien des chaussures,28169459,,
OBJ7279029,28169569,TISSUS D’HABILLEMENT ET ACHAT LAINE,28168879,,
OBJ7279029,28169579,Tissus pour habillement,28169569,,3711
OBJ7279029,28169589,Achat de laine,28169569,,
OBJ7279029,28169599,AUTRES ARTICLES D’HABILLEMENT,28168879,,
OBJ7279029,28169609,"Serviette de toilette,  cape de bain",28169599,,
OBJ7279029,28169619,Autres articles d’habillement et dépense d’habillement non ventilés (Trousseau pour bébé),28169599,,
OBJ7279029,28169629,FRAIS DE COUTURE ET MERCERIE,28168879,,
OBJ7279029,28169639,Frais de couture,28169629,,
OBJ7279029,28169649,"Mercerie (fil à coudre, fil à tricoter, bouton…)",28169629,,
OBJ7279029,28169659,Frais de couture et Mercerie sans indications de détail,28169629,,
OBJ7279029,28169669,Frais de location d’habillement,28169629,,
OBJ7279029,28169679,"Autres frais liés à l’habillement (tricotage, broderie…)",28169629,,
OBJ7279029,28169689,"DEPENSES LOGEMENT, EAU, GAZ, ELECTRICITE ET AUTRES COMBUSTIBLES",,,
OBJ7279029,28169699,"LOYER, REMBOURSEMENT, TAXES ET CHARGES",28169689,,4011
OBJ7279029,28169709,Loyer effectif,28169699,,4012
OBJ7279029,28169719,Loyer fictif,28169699,,4015
OBJ7279029,28169729,Taxe locative annuelle,28169699,,
OBJ7279029,28169739,DEPENSES D’ENERGIE ET DE COMBUSTIBLES,28169689,,
OBJ7279029,28169749,DEPENSES D’ENERGIE,28169739,,
OBJ7279029,28169759,Dépense d’eau courante SONEDE,28169749,,
OBJ7279029,28169769,Dépense d’électricité et de gaz de ville STEG,28169749,,
OBJ7279029,28169779,"Dépense d’eau achetée (par citerne, « guarbaji »…)",28169749,,
OBJ7279029,28169789,"COMBUSTIBLES DECLAIRAGE, PREPARATION ET CHAUFFFAGE",28169739,,4131
OBJ7279029,28169799,Gaz en bouteille,28169789,,4132
OBJ7279029,28169809,Pétrole,28169789,,4133
OBJ7279029,28169819,Charbon de bois,28169789,,4134
OBJ7279029,28169829,Bois,28169789,,4135
OBJ7279029,28169839,Gaz oil (fuel lourd),28169789,,4136
OBJ7279029,28169849,Alcool,28169789,,4137
OBJ7279029,28169859,Bougie,28169789,,4138
OBJ7279029,28169869,allumette,28169789,,4139
OBJ7279029,28169879,"Autres dépenses liées aux combustibles (accessoires de briquet, essence…)",28169789,,
OBJ7279029,28169889,DEPENSE D’ENTRETIEN ET DE REPARATION DU LOGEMENT,28169689,,
OBJ7279029,28169899,MACONNERIE,28169889,,4211
OBJ7279029,28169909,"Matières première de maçonnerie et de marbririe (ciment, sable, chaux, fer, briques, gravier…)",28169899,,4212
OBJ7279029,28169919,"Fer forgé (porte, fenêtre, porte-fenêtre, clôture…)",28169899,,4213
OBJ7279029,28169929,Main d’œuvre de maçonnerie et de marbrerie,28169899,,4219
OBJ7279029,28169939,Dépense de maçonnerie non ventilée (matière première et main d’œuvre),28169899,,
OBJ7279029,28169949,MENUISERIE VITRERIE ET QUINCAILLERIE,28169889,,4221
OBJ7279029,28169959,"Dépense de boiserie (bois, contre plaqué…)",28169949,,4222
OBJ7279029,28169969,"Dépense de quincaillerie (serrure, charnière, vis...)",28169949,,4223
OBJ7279029,28169979,"Dépense de vitrerie (miroir, carreau de vitre…)",28169949,,4224
OBJ7279029,28169989,Main d’œuvre de menuiserie,28169949,,4225
OBJ7279029,28169999,Main d’œuvre de vitrerie,28169949,,4229
OBJ7279029,28170009,"Dépense de menuiserie, vitrerie, et de quincaillerie non ventilée",28169949,,
OBJ7279029,28170019,PLOMBERIE SANITAIRE,28169889,,4231
OBJ7279029,28170029,"Articles sanitaires (baignoire, lavabo, évier…)",28170019,,4232
OBJ7279029,28170039,"Dépense de robinetterie et d’accessoires de plomberie (robinet, mélangeur, coudes, tuyaux  en plomb, en plastique, en cuivre…)",28170019,,4233
OBJ7279029,28170049,"Chauffe bain, chauffe eau (à gaz ou électrique)",28170019,,4234
OBJ7279029,28170059,Main d’œuvre de plomberie et d’installation sanitaire,28170019,,4239
OBJ7279029,28170069,Dépense de plomberie et d’installation sanitaire,28170019,,
OBJ7279029,28170079,INSTALLATION BRANCHEMENT ET ACCESSSOIRE ELECTRIQUES,28169889,,4241
OBJ7279029,28170089,"Dépense d’installation et de branchement électrique (tuyaux, fils électriques, interrupteur, fusible, boite de dérivation)",28170079,,4242
OBJ7279029,28170099,"Ampoule électrique, tube néon, starter électrique",28170079,,4243
OBJ7279029,28170109,"Ampoule électrique (tube néon, starter électrique) économique",28170079,,4244
OBJ7279029,28170119,"Lampadaire lustre, veilleuse appliqué « abat jour »",28170079,,4245
OBJ7279029,28170129,"Autres accessoires électriques (transformateur, fiche, douille…)",28170079,,4246
OBJ7279029,28170139,Main d’œuvre pour installation et branchement électrique,28170079,,4249
OBJ7279029,28170149,"Dépense d’installation, de branchement et d’accessoires électriques non ventilée",28170079,,
OBJ7279029,28170159,PEINTURE BADIGEONNAGE ET ETANCHEITE,28169889,,4251
OBJ7279029,28170169,Chaux,28170159,,4252
OBJ7279029,28170179,"Peinture à l’eau (type “surfaçaire”, “flash”…)",28170159,,4253
OBJ7279029,28170189,Peinture à l’huile (laquet…),28170159,,4254
OBJ7279029,28170199,"Autres matières liées à la peinture au badigeonnage  et d’étanchéité (mastic, blanc d’Espagne, flincot, pinceau, colorant…)",28170159,,4255
OBJ7279029,28170209,Main d’oeuvre,28170159,,4259
OBJ7279029,28170219,"Dépense de peinture, badigeonnage et d’étanchéité non ventilée",28170159,,
OBJ7279029,28170229,AUTRES SERVICES LIES A L’HABITATION,28169889,,4261
OBJ7279029,28170239,"Services domestiques (bonne, femme de ménage…)",28170229,,4262
OBJ7279029,28170249,Services de gardiennage du logement,28170229,,4263
OBJ7279029,28170259,Services de jardinage (main d’œuvre pour jardinier…),28170229,,4264
OBJ7279029,28170269,Service syndicat,28170229,,4265
OBJ7279029,28170279,Service chauffeur,28170229,,4269
OBJ7279029,28170289,Autres services liés à l’habitation (location de meubles …),28170229,,
OBJ7279029,28170299,AUTRES DEPENSES D’ENTRETIEN,28169889,,4271
OBJ7279029,28170309,"Articles de bricolage (marteau, scies, pince, tenaille, clou, échelle…)",28170299,,4272
OBJ7279029,28170319,"Articles de jardinage (râteau, semence et pépinières pour jardin, pelle, brouette, tuyaux de rosages…)",28170299,,4273
OBJ7279029,28170329,"Achat, alimentation et entretien d’animaux domestique (de compagnie) (oiseau, chien, cage,niche…)",28170299,,4279
OBJ7279029,28170339,Autres dépenses d’entretien,28170299,,
OBJ7279029,28170349,GROSSES DEPENSES D’ACQUISITION ET DE CONSTRUCTION DE LOGEMENT,28169689,,4311
OBJ7279029,28170359,Achat de terrain pour construction de logement,28170349,,4312
OBJ7279029,28170369,Dépense pour construction de logement,28170349,,4313
OBJ7279029,28170379,Achat de logement,28170349,,
OBJ7279029,28170389,"MEUBLES, ARTICLES DE MENAGES ET ENTRETIEN COURANT DU FOYER",,,
OBJ7279029,28170399,MEUBLES ET LITERIES,28170389,,5111
OBJ7279029,28170409,Chambre à coucher,28170399,,5112
OBJ7279029,28170419,Salle à manger,28170399,,5113
OBJ7279029,28170429,Salon,28170399,,5114
OBJ7279029,28170439,Bibliothèque,28170399,,5115
OBJ7279029,28170449,Autres mobiliers complets,28170399,,5119
OBJ7279029,28170459,Frais d’entretien et de réparation de mobilier complet,28170399,,5121
OBJ7279029,28170469,"Table, maïda",28170399,,5122
OBJ7279029,28170479,"Armoire, commode, étagère",28170399,,5123
OBJ7279029,28170489,"Buffet, argentière",28170399,,5124
OBJ7279029,28170499,Banc,28170399,,5125
OBJ7279029,28170509,"Chaise, chaise longue",28170399,,5126
OBJ7279029,28170519,"Fauteuil, canapé divan",28170399,,5127
OBJ7279029,28170529,"Lit, sommier",28170399,,5128
OBJ7279029,28170539,"Autres mobiliers séparés (porte manteau, ceintres…)",28170399,,5129
OBJ7279029,28170549,Frais d’entretien et de réparation de mobilier séparés,28170399,,
OBJ7279029,28170559,LITTERIE,28170399,,5131
OBJ7279029,28170569,Matelas,28170559,,5132
OBJ7279029,28170579,"Oreiller, cousins, traversin",28170559,,5133
OBJ7279029,28170589,"Achat de laine, de mousse ou de crin (pour matelas, pour oreiller, pour traversin…)",28170559,,5134
OBJ7279029,28170599,Frais de couture de matelas en laine ou en crin,28170559,,
OBJ7279029,28170609,ARTICLES POUR ENFANT,28170399,,5141
OBJ7279029,28170619,Lit pour Bébé,28170609,,5142
OBJ7279029,28170629,Landau et berceau,28170609,,5143
OBJ7279029,28170639,Poussette,28170609,,5144
OBJ7279029,28170649,"Chaise pour bébé, parc et autres articles",28170609,,
OBJ7279029,28170659,REVETEMENT DU SOL ET DES MURS,28170399,,5151
OBJ7279029,28170669,Tapis,28170659,,5152
OBJ7279029,28170679,Klim et margoum,28170659,,5153
OBJ7279029,28170689,Jild,28170659,,5154
OBJ7279029,28170699,Natte,28170659,,5155
OBJ7279029,28170709,Mousse pour revêtement du sol,28170659,,5156
OBJ7279029,28170719,Moquette,28170659,,5157
OBJ7279029,28170729,Papier peint,28170659,,5158
OBJ7279029,28170739,"Frais de tissage de tapis, klim, margoum et frais de pose de moquette et papier peint",28170659,,
OBJ7279029,28170749,ARTICLE DE DÉCOR,28170399,,5161
OBJ7279029,28170759,Tableau de décor,28170749,,5162
OBJ7279029,28170769,Bouquets de fleurs (naturel ou synthétique),28170749,,5163
OBJ7279029,28170779,"Biblots (objet d’art décoratif en verre, en porcelaine, en bois, en marbre…)",28170749,,5164
OBJ7279029,28170789,Pots et bacs à fleurs ou plantes synthétiques,28170749,,5169
OBJ7279029,28170799,Autres objets de décor (papier collant de décor…),28170749,,
OBJ7279029,28170809,APPAREILS MENAGERS ET ELECTROMENAGERS,28170389,,
OBJ7279029,28170819,APPAREILS ELECTROMENAGERS,28170809,,5210
OBJ7279029,28170829,"Réfrigérateur, congélateur",28170819,,5211
OBJ7279029,28170839,Lave  linge – sèche linge,28170819,,5212
OBJ7279029,28170849,Lave vaisselle,28170819,,5213
OBJ7279029,28170859,"Micro-onde, four electrique …",28170819,,5214
OBJ7279029,28170869,"Séchoir, babilisse",28170819,,5215
OBJ7279029,28170879,Cafetière électrique,28170819,,5216
OBJ7279029,28170889,Fer à repasser,28170819,,5217
OBJ7279029,28170899,"Batteur électrique, yaourtière, presse fruits et légumes (citron, orange, carotte, tomate…), hachoir de viande",28170819,,5218
OBJ7279029,28170909,"Autres appareils électroménagers (aspirateur de moquette, moulin à café…)",28170819,,5219
OBJ7279029,28170919,Accessoires et frais de réparation et d’entretien d’appareils électroménagers,28170819,,
OBJ7279029,28170929,APPAREILS DE CUISINE,28170809,,5221
OBJ7279029,28170939,Cuisinière à gaz ou électrique  plaque de cuisson,28170929,,5222
OBJ7279029,28170949,Primus à pétrole pour cuisine,28170929,,5223
OBJ7279029,28170959,Réchaud électrique de cuisine Réchaud à gaz (pour camping),28170929,,5224
OBJ7279029,28170969,Chauffe-eau,28170929,,5225
OBJ7279029,28170979,"Foureau (en terre cuite, en métal)",28170929,,5226
OBJ7279029,28170989,Aspirateur électrique de cuisine,28170929,,5227
OBJ7279029,28170999,Glacière,28170929,,5229
OBJ7279029,28171009,Accessoires et frais de réparation et d’entretien d’appareil de cuisine,28170929,,
OBJ7279029,28171019,APPAREILS DE CHAUFFAGE ET DE CLIMATISATION,28170809,,5231
OBJ7279029,28171029,"Appareil de chauffage (électrique, à pétrole, à gaz à mazout…)",28171019,,5232
OBJ7279029,28171039,Ventilateur,28171019,,5233
OBJ7279029,28171049,Climatiseur,28171019,,5234
OBJ7279029,28171059,"Autres articles de chauffage et de climatisation (bouillotte, éventail en vannerie…)",28171019,,5239
OBJ7279029,28171069,"Dépense d’installation, d’entretien et réparation d’appareils de chauffage et de climatisation",28171019,,
OBJ7279029,28171079,APPAREILS D’ECLAIRAGE ELECTRIQUE,28170809,,5241
OBJ7279029,28171089,Primus d’éclairage,28171079,,5242
OBJ7279029,28171099,Autres appareils d’éclairage,28171079,,5243
OBJ7279029,28171109,Accessoires d’appareils d’éclairage,28171079,,5249
OBJ7279029,28171119,Frais d’entretien et de réparation,28171079,,
OBJ7279029,28171129,USTENSILES DE CUISINE ET SERVICES,28170389,,
OBJ7279029,28171139,SERVICES,28171129,,5311
OBJ7279029,28171149,Service de table,28171139,,5312
OBJ7279029,28171159,Service à eau,28171139,,5313
OBJ7279029,28171169,Service à café,28171139,,5314
OBJ7279029,28171179,Service d’ustensile en métal,28171139,,5315
OBJ7279029,28171189,Cocotte minute,28171139,,5319
OBJ7279029,28171199,"Autres services (de couvert, de thé, de glace…)",28171139,,
OBJ7279029,28171209,"VERRERIE, VAISSELLE  ET USTENSILES DE CUISINE",28171129,,5321
OBJ7279029,28171219,"Ustensiles en métal  (casserole, marmite, couscoussier, cuillère, couteau, fourchette, poêle, sceau, plateau, cuvette, assiette, plat, cafetière, théière, grille…)",28171209,,5322
OBJ7279029,28171229,"Ustensiles en verre  (verre à eau, verre de thé, carage, bouteille, assiette, bol, plat, marmite ou casserole type « pyrex »…)",28171209,,5323
OBJ7279029,28171239,"Ustensiles en faïence et en porcelaine    (assiette, plat, tasse à café, bol…)",28171209,,5324
OBJ7279029,28171249,"Ustensiles de cuisine en plastique (sceau, bol, tasse, bassin, plateau, égouttoir, sac, couffin en plastique, panier à linge, planche à repasser…)",28171209,,5325
OBJ7279029,28171259,"Ustensiles en poterie (assiette, plat, gargoulette, jarre…)",28171209,,5326
OBJ7279029,28171269,"Ustensiles en vannerie, en osier, en bois, en peau (couffin, tamis, cuillère, pince à linge en bois…)",28171209,,5327
OBJ7279029,28171279,Ustensiles de cuisine sans spécification de matière première,28171209,,5329
OBJ7279029,28171289,"Autres ustensiles de cuisine  (ouvre boite, bouchon, allume gaz…)",28171209,,
OBJ7279029,28171299,"LINGE DE MAISON, COUVERTURE ET TISSUE D’AMEUBLEMENT",28170389,,
OBJ7279029,28171309,LINGE DE MAISON,28171299,,5411
OBJ7279029,28171319,Drap et taie,28171309,,5412
OBJ7279029,28171329,Couvert lit et couvre matelas,28171309,,5413
OBJ7279029,28171339,"Serviette de table, nappe",28171309,,5419
OBJ7279029,28171349,"Frais liés au linge de maison (frais de couture, de broderie…)",28171309,,
OBJ7279029,28171359,COUVERTURE,28171299,,5421
OBJ7279029,28171369,"Couvertures (en laine, coton…)",28171359,,5422
OBJ7279029,28171379,Achat de laine pour couverture,28171359,,5423
OBJ7279029,28171389,Frais de filature et tissage,28171359,,
OBJ7279029,28171399,AMEUBLEMENT ET RIDEAUX,28171299,,5431
OBJ7279029,28171409,"Tissus d’ameublement (pour salon, salle à manger…)",28171399,,5432
OBJ7279029,28171419,Rideaux,28171399,,5433
OBJ7279029,28171429,Accessoires de rideaux (tringles…),28171399,,5434
OBJ7279029,28171439,Frais de couture de tapisserie et d’entretien d’ameublement,28171399,,
OBJ7279029,28171449,AUTRES APPAREILS ET BIENS DURABLES,28170389,,
OBJ7279029,28171459,"APPAREILS, ARTICLE ET ACCESSOIRES DE COUTURE TISSAGE ET BRODERIE",28171449,,5511
OBJ7279029,28171469,"Machine à coudre, à tricoter, à broder -coffre fort-",28171459,,5512
OBJ7279029,28171479,Appareils manuels et artisanaux de broderie et de tissage,28171459,,5513
OBJ7279029,28171489,"Accessoires de couture et broderie (ciseaux, mètre ruban, dé, épingle, aiguille…)",28171459,,5519
OBJ7279029,28171499,Frais d’entretien et de réparation des appareils de couture de tissage…,28171459,,
OBJ7279029,28171509,"SACS, VALISE ET AUTRES PRODUITS DE MAROQUINERIE",28171449,,5521
OBJ7279029,28171519,"Valise, sac, mallette, cabas",28171509,,5522
OBJ7279029,28171529,Autres produits de maroquinerie,28171509,,
OBJ7279029,28171539,AUTRES BIENS DURABLES,28171449,,5531
OBJ7279029,28171549,"Réveils, pendule",28171539,,5532
OBJ7279029,28171559,Autres biens durables,28171539,,5539
OBJ7279029,28171569,Frais d’entretien et de réparation d'autres biens durables,28171539,,
OBJ7279029,28171579,DEPENSE D’HYGIENE,28170389,,
OBJ7279029,28171589,PRODUITS ET ARTICLES  DE NETOYAGE ET D'ENTRETIEN,28171579,,5611
OBJ7279029,28171599,Savon de ménage,28171589,,5612
OBJ7279029,28171609,"Détergent (Omo, vif, nadhif, dinol…)",28171589,,5613
OBJ7279029,28171619,Eau de javel,28171589,,5614
OBJ7279029,28171629,Autres désinfectant (grésil…),28171589,,5615
OBJ7279029,28171639,"Insecticides (fly tox, Shell tox…)",28171589,,5616
OBJ7279029,28171649,"Articles d’hygiène (balai, ventouse, frottoir, torchon, brosse, poubelle, éponge, sacs, chiffon, peau de chamois…)",28171589,,5617
OBJ7279029,28171659,"Autres produits d’entretien (Ajax pour vitre, boite à cirage…)",28171589,,5618
OBJ7279029,28171669,"Déodorants, encens et assimilés",28171589,,5619
OBJ7279029,28171679,"Autres produits d’hygiène (papier aluminium, cellophane, serviette…)",28171589,,
OBJ7279029,28171689,FRAIS D’ENTRETIEN ET D’HYGIENE,28171579,,5621
OBJ7279029,28171699,"Nettoyage à sec, teinturerie",28171689,,5622
OBJ7279029,28171709,Lavage et repassage,28171689,,5623
OBJ7279029,28171719,"Autres service d'entretien des chaussures, des tapis, tapisseries…",28171689,,
OBJ7279029,28171729,HYGIENE ET SOINS,,,
OBJ7279029,28171739,SOINS MEDICAUX COURANTS,28171729,,
OBJ7279029,28171749,FRAIS DE CONSULTATION MEDICALE (servicex médicaux),28171739,,6111
OBJ7279029,28171759,"Consultation dans un établissement public (hôpital, centre de maternité, dispensaire, polyclinique de la CNSS)",28171749,,6112
OBJ7279029,28171769,Consultation dans un clinique ou cabinet privé,28171749,,6119
OBJ7279029,28171779,Consultation sans indications,28171749,,
OBJ7279029,28171789,SOINS ET CHIRURGIE DENTAIRES (services dentaires),28171739,,6121
OBJ7279029,28171799,Soins  dentaires dans un établissement public,28171789,,6122
OBJ7279029,28171809,Soins  dentaires dans un clinique ou cabinet privé,28171789,,6129
OBJ7279029,28171819,Soins  dentaires sans autre indication,28171789,,
OBJ7279029,28171829,SERVICES PARAMEDICAUX (radio- analyse- infirmerie),28171739,,6131
OBJ7279029,28171839,"Services de laboratoire, d'analyses médicales et de rdiologie dans un établissement public",28171829,,6132
OBJ7279029,28171849,"Services de laboratoire, d'analyses médicales et de radiologie dans un établissement privé",28171829,,6133
OBJ7279029,28171859,"Services de laboratoire, d'analyses médicales et de radiologie sans indication de l’établissement",28171829,,6134
OBJ7279029,28171869,"Frais d'infirmerie (injection de piqûre, soin de plaie …)",28171829,,6135
OBJ7279029,28171879,"Frais de kinésithérapie, d'orthophonistes …",28171829,,6136
OBJ7279029,28171889,"Frais d'analyse, de radiologie et chimiothérapie",28171829,,6139
OBJ7279029,28171899,"Autres frais liés à des services paramédicaux (location de matériel thérapeutique, service d'ambulance…)",28171829,,
OBJ7279029,28171909,PLANTES MEDICINALES (TRADITIONNELLES),28171739,,6141
OBJ7279029,28171919,Plantes médicamenteuses,28171909,,6142
OBJ7279029,28171929,Consultation d'un voyant,28171909,,
OBJ7279029,28171939,SOINS MEDICAUX EXCEPTIONNELS,28171729,,
OBJ7279029,28171949,Frais de séjour et opérations chirurgicales,28171939,,6211
OBJ7279029,28171959,Frais de séjour et opérations chirurgicales (circoncision) dans un établissement public,28171949,,6212
OBJ7279029,28171969,Frais de séjour et opérations chirurgicales (circoncision) dans un établissement privé,28171949,,6219
OBJ7279029,28171979,Frais de séjour et opérations chirurgicales (circoncision) sans autre indication,28171949,,
OBJ7279029,28171989,DEPENSES EXCEPTIONNELLES DE CHIRURGIE DENTAIRE,28171939,,6221
OBJ7279029,28171999,Dépenses exceptionnelles de chirurgie dentaire dans un établissement public,28171989,,6222
OBJ7279029,28172009,Dépenses exceptionnelles de chirurgie dentaire dans un établissement privé,28171989,,6229
OBJ7279029,28172019,Dépenses exceptionnelles de chirurgie dentaire sans autre indication,28171989,,
OBJ7279029,28172029,DEPENSES EXCEPTIONNELLES DE RADIO,28171939,,6231
OBJ7279029,28172039,"Frais de radio, scanner, IRM, échographie, fibro dans un établissement public",28172029,,6232
OBJ7279029,28172049,"Frais de radio, scanner, IRM, échographie, fibro dans un établissement privé",28172029,,6239
OBJ7279029,28172059,"Frais de radio, scanner, IRM, échographie, fibro sans autre indication",28172029,,
OBJ7279029,28172069,ACCOUCHEMENT,28171939,,6241
OBJ7279029,28172079,Frais d’accouchement dans un établissement public,28172069,,6242
OBJ7279029,28172089,Frais d’accouchement dans un établissement privé,28172069,,6249
OBJ7279029,28172099,Frais d’accouchement IRM sans autre indication,28172069,,
OBJ7279029,28172109,SOINS MEDICAUX A L’ETRANGER,28171939,,6251
OBJ7279029,28172119,Frais de séjour et de traitement à l’étranger,28172109,,
OBJ7279029,28172169,FRAIS DE CHIRURGIE ESTHETIQUE,28172109,,6271
OBJ7279029,28172179,"Frais de chirurgie esthétique, lifting, liposuccion et autres opérations esthétiques",28172169,,
OBJ7279029,28172129,TRAITEMENT DE MALADIE LONGUE DUREE,28171939,,6261
OBJ7279029,28172139,Consultation de maladie longue durée,28172129,,6262
OBJ7279029,28172149,Médicament de maladie longue durée,28172129,,6263
OBJ7279029,28172159,Dépense de maladie longue durée sans indication,28172129,,
OBJ7279029,28172189,PRODUITS PHARMCEUTIQUES,28171729,,
OBJ7279029,28172199,MEDICAMENTS,28172189,,6311
OBJ7279029,28172209,Médicaments,28172199,,
OBJ7279029,28172219,AUTRES PRODUITS PHARMACEUTIQUES,28172189,,6321
OBJ7279029,28172229,"Produit pour bébé (talc, couche bébé, savon, biberon, tétine…)",28172219,,6322
OBJ7279029,28172239,"Autres produits pharmaceutiques non indiqués ailleurs (thermomètre, coton, batonnet, serviettes périodiques hygièniques, pansement adhésif, seringues, préservatifs…)",28172219,,
OBJ7279029,28172249,APPAREILS  MEDICAUX,28171729,,6411
OBJ7279029,28172259,"Lunettes de vue, lentilles de contact",28172249,,6412
OBJ7279029,28172269,Appareil acoustique,28172249,,6413
OBJ7279029,28172279,"Appareil de mesure (de tension d’artère, de diabète…)",28172249,,6414
OBJ7279029,28172289,"Autres appareils (fauteuil roulant, béquille, prothèse, chaussures et ceintures orthopédiques…)",28172249,,6419
OBJ7279029,28172299,Frais de réparation et d’entretien d’appareils médicaux,28172249,,
OBJ7279029,28172309,SOINS PERSONNELS,28171729,,
OBJ7279029,28172319,PRODUITS DE BEAUTE,28172309,,6511
OBJ7279029,28172329,"Produits de maquillage (rouge à lèvre, fond de teint, acétone, manucure, démaquillant…)",28172319,,6512
OBJ7279029,28172339,"Eau de Cologne, eau de toilette, parfum, after shave…",28172319,,6513
OBJ7279029,28172349,"Autres produits de beauté (teinture pour cheveux, henna, souak, produit solaire…)",28172319,,6514
OBJ7279029,28172359,"Accessoires de beauté (brosse, peigne, perruque, pince, coupe ongle, rouleaux…)",28172319,,
OBJ7279029,28172369,PRODUITS DE TOILETTE ET AUTRES FRAIS DE SOINS PERSONNELS,28172309,,6521
OBJ7279029,28172379,"Bain, douche",28172369,,6522
OBJ7279029,28172389,Coiffure (abonnement chez le coiffeur),28172369,,6523
OBJ7279029,28172399,Savon de toilette,28172369,,6524
OBJ7279029,28172409,"Shampooing, Tfal",28172369,,6525
OBJ7279029,28172419,"Gel douche, après shampoing,,,",28172369,,6526
OBJ7279029,28172429,Dentifrice,28172369,,6527
OBJ7279029,28172439,Crème à raser,28172369,,6528
OBJ7279029,28172449,"Accessoires de toilette (brosse à dent, brosse à ongle, épingle à cheveux, rasoir, blaireau, lame, gant de toilette …)",28172369,,6529
